transaction_id,transaction_date,account_id,customer_id,transaction_type,transaction_channel,transaction_amount,account_balance,transaction_status
9001116,2024-04-13,5007478,1191475,Credit,Branch,75.15,196437.61,Failed
9001117,2024-06-03,5270412,1036328,Transfer,ATM,37630.29,148477.97,Pending
9001118,2023-10-22,5001575,1154142,Credit,ATM,23967.25,132691.93,Pending
9001119,2023-10-12,5101060,1089446,Transfer,ATM,37149.11,76514.61,Pending
9001120,2024-07-17,5197675,1105094,Debit,Branch,5014.49,179370.01,Pending
9001121,2023-02-15,5006853,1187682,Debit,Mobile,47710.58,46984.93,Pending
9001122,2023-07-24,5014912,1104798,Credit,Mobile,27152.78,161423.07,Completed
9001123,2023-10-31,5007060,1019513,Credit,Online,8402.8,188900.74,Completed
9001124,2023-03-07,5256660,1186077,Credit,Branch,21969.93,175767.71,Completed
9001125,2023-05-23,5233996,1082800,Transfer,Online,44431.01,164451.44,Failed
9001126,2024-08-02,5115190,1078615,Debit,Mobile,24540.6,152695.04,Failed
9001127,2024-07-05,5264229,1088516,Transfer,ATM,43364.6,70697.27,Failed
9001128,2023-03-12,5051186,1024603,Transfer,ATM,6127.71,57514.72,Pending
9001129,2024-03-18,5275795,1085756,Transfer,Branch,17194.22,21571.14,Pending
9001130,2024-02-04,5025083,1121766,Transfer,Branch,1552.32,196413.7,Completed
9001131,2023-10-30,5192294,1073310,Credit,Branch,35454.95,132941.27,Completed
9001132,2024-03-24,5001775,1138860,Credit,Online,34297.44,179533.12,Failed
9001133,2023-02-24,5244981,1003974,Credit,Online,25041.57,159232.72,Failed
9001134,2024-02-13,5230714,1029307,Transfer,ATM,44035.48,179900.22,Pending
9001135,2023-05-07,5103732,1097051,Credit,ATM,8309.53,68924.46,Completed
9001136,2023-09-02,5049700,1127512,Transfer,Mobile,16135.4,110629.25,Failed
9001137,2023-09-16,5203329,1127585,Transfer,Mobile,991.61,110533.87,Failed
9001138,2023-03-04,5148500,1183670,Transfer,Branch,44690.35,85275.74,Completed
9001139,2023-07-20,5295476,1077085,Transfer,ATM,36422.42,56426.36,Completed
9001140,2023-11-27,5009955,1021858,Debit,Online,21251.85,88683.95,Pending
9001141,2024-01-10,5220980,1190606,Credit,Online,24342.19,56482.73,Failed
9001142,2023-01-04,5064462,1098262,Transfer,Branch,9599.53,107206.11,Completed
9001143,2024-07-04,5243296,1161502,Credit,Mobile,30884.5,112789.83,Completed
9001144,2024-05-26,5250026,1174568,Credit,Online,36787.06,182393.38,Pending
9001145,2024-08-13,5068641,1080187,Credit,ATM,1773.52,73159.51,Pending
9001146,2024-03-31,5076379,1175120,Transfer,ATM,0.0,122226.81,Pending
9001147,2024-02-01,5291283,1118497,Transfer,Online,10127.94,51033.59,Failed
9001148,2024-08-11,5187006,1058401,Transfer,Online,9489.54,75369.93,Completed
9001149,2024-03-01,5068046,1119789,Transfer,Online,22344.87,158618.63,Failed
9001150,2023-10-09,5000421,1150355,Transfer,Online,24229.97,111568.92,Pending
9001151,2024-05-06,5231244,1078050,Transfer,ATM,2614.48,33342.91,Completed
9001152,2024-08-12,5116255,1062465,Credit,Mobile,19669.6,136565.9,Completed
9001153,2024-01-06,5203177,1006125,Debit,Online,35795.39,180671.56,Failed
9001154,2024-02-24,5106130,1046607,Debit,Branch,29890.97,95701.21,Completed
9001155,2023-09-22,5051802,1088670,Credit,Mobile,36109.64,80624.42,Completed
9001156,2023-09-19,5058131,1180586,Transfer,Online,7197.54,68366.15,Pending
9001157,2023-07-28,5296424,1143499,Transfer,Mobile,13869.95,142430.24,Pending
9001158,2023-03-31,5101882,1161477,Transfer,Mobile,22735.02,137431.74,Completed
9001159,2023-01-26,5122695,1176334,Debit,ATM,10752.01,185803.85,Failed
9001160,2024-04-27,5114484,1130795,Transfer,Mobile,4931.2,142210.3,Failed
9001161,2023-12-07,5013892,1059194,Debit,Online,44670.8,144227.64,Completed
9001162,2024-01-20,5274034,1166145,Debit,Branch,16760.92,160638.22,Failed
9001163,2024-08-11,5292195,1165000,Debit,Mobile,17478.71,95694.96,Completed
9001164,2023-01-15,5274434,1133393,Transfer,ATM,14701.57,116267.22,Failed
9001165,2023-11-20,5009528,1054337,Transfer,ATM,38348.15,160087.1,Pending
9001166,2023-03-16,5071804,1133101,Credit,Branch,34352.23,74836.33,Pending
9001167,2024-05-26,5007534,1186462,Credit,Mobile,1705.67,107304.09,Pending
9001168,2024-03-02,5136741,1050803,Credit,ATM,26690.13,46369.19,Pending
9001169,2023-12-28,5249288,1154556,Debit,Branch,27708.1,86172.94,Completed
9001170,2023-06-03,5287932,1190801,Debit,Online,6970.25,122223.31,Pending
9001171,2023-04-13,5153472,1014604,Credit,ATM,38608.39,74416.59,Pending
9001172,2024-04-11,5115151,1107533,Transfer,Mobile,23646.05,159987.61,Completed
9001173,2023-04-18,5084010,1054141,Credit,ATM,9978.98,125894.01,Pending
9001174,2023-12-19,5056228,1007833,Credit,Online,45491.2,50163.53,Completed
9001175,2023-07-04,5065936,1082972,Debit,Branch,9856.11,116262.4,Failed
9001176,2024-07-05,5013914,1068902,Credit,ATM,40816.66,175645.28,Failed
9001177,2023-11-05,5075708,1080613,Transfer,Branch,48016.49,128066.7,Completed
9001178,2023-04-10,5128063,1110213,Transfer,ATM,26417.58,22951.39,Pending
9001179,2023-12-06,5220272,1058963,Debit,Online,17740.63,16636.83,Completed
9001180,2024-01-02,5028722,1139663,Transfer,ATM,19297.82,45823.2,Failed
9001181,2023-01-22,5284111,1111917,Debit,ATM,24293.57,140077.96,Completed
9001182,2024-05-03,5159500,1119427,Credit,Online,42686.61,26860.22,Completed
9001183,2023-01-20,5292017,1002471,Transfer,Online,41389.2,74307.68,Failed
9001184,2023-12-27,5263675,1173960,Debit,Branch,47696.28,40131.89,Failed
9001185,2023-03-13,5061812,1160835,Debit,Online,21342.88,149040.57,Pending
9001186,2023-06-16,5217858,1169740,Credit,Mobile,46121.4,11368.58,Completed
9001187,2023-12-17,5250492,1192613,Credit,Online,38806.04,20559.56,Completed
9001188,2023-11-28,5287268,1071530,Credit,Online,1663.36,75031.05,Pending
9001189,2023-07-20,5168904,1050426,Debit,Online,40922.11,76243.05,Completed
9001190,2023-02-25,5141758,1017648,Transfer,Branch,49636.83,182159.97,Completed
9001191,2024-07-24,5162061,1159473,Debit,ATM,27544.75,138419.29,Failed
9001192,2023-01-11,5113899,1133189,Transfer,Branch,29182.07,175003.55,Completed
9001193,2024-07-24,5253350,1028346,Transfer,Branch,38409.38,123129.68,Completed
9001194,2024-02-07,5288017,1152188,Transfer,Online,3515.39,164553.32,Pending
9001195,2024-08-20,5067932,1023189,Credit,Online,12928.14,122308.04,Pending
9001196,2023-11-27,5065886,1013606,Transfer,Mobile,19474.38,7603.71,Pending
9001197,2024-03-02,5186833,1104015,Transfer,Mobile,40875.27,41279.61,Pending
9001198,2023-09-30,5106954,1079765,Debit,Online,1933.53,107504.86,Pending
9001199,2023-10-12,5100303,1064240,Debit,ATM,19600.13,143473.75,Completed
9001200,2023-04-03,5078724,1113124,Credit,Mobile,42444.25,196319.17,Failed
9001201,2023-12-26,5139858,1022307,Credit,ATM,25102.46,21933.36,Failed
9001202,2023-02-17,5002745,1170094,Transfer,ATM,36025.08,119198.54,Completed
9001203,2023-12-28,5163501,1059820,Debit,Branch,12905.42,155089.05,Failed
9001204,2024-02-15,5138974,1043440,Debit,Mobile,43049.59,195596.1,Pending
9001205,2024-08-09,5128713,1119874,Debit,ATM,24273.3,19301.39,Completed
9001206,2023-04-08,5244343,1009999,Debit,Online,6434.38,162148.84,Failed
9001207,2023-04-25,5016058,1073667,Credit,Online,12375.35,39685.32,Completed
9001208,2023-08-14,5078825,1035227,Transfer,Branch,13061.44,158313.29,Pending
9001209,2023-03-25,5185282,1033894,Debit,ATM,14000.08,59780.8,Pending
9001210,2024-04-24,5045527,1052874,Credit,Mobile,24420.71,1417.18,Pending
9001211,2024-05-13,5147110,1100674,Credit,ATM,26647.43,181956.68,Pending
9001212,2023-11-29,5276459,1129493,Debit,Online,35519.53,124283.71,Completed
9001213,2024-02-27,5094915,1026327,Debit,Online,28243.49,34678.87,Completed
9001214,2023-08-02,5141081,1100159,Transfer,Branch,6172.6,174620.37,Completed
9001215,2023-12-13,5212950,1029925,Credit,ATM,49587.14,193835.75,Completed
9001216,2023-12-03,5250583,1066931,Credit,ATM,26316.98,151696.66,Completed
9001217,2024-03-03,5076109,1035077,Transfer,Mobile,8320.43,115617.52,Failed
9001218,2023-10-24,5138681,1130513,Debit,Online,31359.66,183899.54,Pending
9001219,2023-06-05,5192124,1179203,Debit,Mobile,33441.29,197983.29,Completed
9001220,2023-11-07,5258146,1140399,Transfer,Branch,47156.1,110869.14,Pending
9001221,2023-01-30,5005055,1177745,Credit,Online,8868.03,193189.21,Completed
9001222,2023-02-06,5011475,1064071,Credit,ATM,13433.93,59613.25,Pending
9001223,2024-02-15,5278685,1008480,Credit,Branch,5309.83,98983.52,Failed
9001224,2024-06-06,5164970,1103047,Transfer,Branch,34162.01,30603.06,Completed
9001225,2024-05-09,5076408,1136588,Transfer,Online,3770.44,114719.78,Failed
9001226,2023-06-08,5023264,1107459,Debit,Branch,33801.7,125766.36,Failed
9001227,2024-03-27,5035433,1118861,Debit,Online,48016.87,8698.98,Completed
9001228,2024-07-11,5100535,1116932,Credit,ATM,40846.18,43573.71,Failed
9001229,2023-07-20,5221916,1094987,Debit,Branch,46888.84,24930.01,Pending
9001230,2023-06-11,5131073,1107906,Transfer,Online,34370.71,15330.23,Completed
9001231,2023-04-06,5263307,1184240,Debit,ATM,40297.64,165633.29,Completed
9001232,2023-10-30,5190469,1091636,Credit,Branch,270.37,39045.07,Failed
9001233,2023-02-27,5009751,1018990,Transfer,Online,9580.81,124900.82,Completed
9001234,2023-11-19,5273312,1051671,Debit,ATM,41959.75,140521.88,Completed
9001235,2023-09-11,5009024,1046571,Credit,Online,44608.35,72811.84,Failed
9001236,2023-11-02,5239249,1090421,Debit,Online,27737.45,89017.89,Failed
9001237,2023-05-18,5173970,1190107,Debit,Mobile,36357.05,38208.03,Completed
9001238,2023-10-10,5127143,1093797,Debit,ATM,19407.12,7296.74,Failed
9001239,2023-10-27,5021051,1051095,Transfer,Branch,46762.75,87796.15,Completed
9001240,2024-04-08,5209807,1169552,Credit,Online,2892.9,144493.09,Failed
9001241,2023-03-16,5194014,1037306,Debit,ATM,21766.8,147084.03,Failed
9001242,2024-01-21,5004044,1141575,Transfer,ATM,5895.15,26745.44,Completed
9001243,2023-01-02,5238626,1162740,Debit,Online,40293.73,91160.38,Completed
9001244,2023-12-20,5137142,1080475,Transfer,Online,12370.91,197304.01,Completed
9001245,2024-03-21,5084156,1121972,Transfer,Branch,39139.07,172361.52,Pending
9001246,2024-06-28,5163508,1039252,Debit,Branch,15900.25,101797.22,Pending
9001247,2024-06-25,5225526,1137968,Transfer,Online,35710.62,169266.93,Failed
9001248,2023-05-13,5191711,1159429,Credit,Branch,34935.84,38895.39,Completed
9001249,2024-01-19,5015699,1099284,Credit,Online,44119.79,25700.58,Completed
9001250,2023-09-10,5188752,1101589,Debit,Online,10131.99,167657.7,Pending
9001251,2023-05-08,5271224,1051586,Debit,Branch,4071.09,151129.7,Completed
9001252,2024-07-25,5293025,1012294,Credit,Mobile,47756.88,92250.47,Pending
9001253,2023-07-28,5034048,1095859,Credit,Online,11165.0,61838.06,Failed
9001254,2024-05-31,5031496,1024509,Transfer,Online,42311.35,138018.63,Completed
9001255,2023-01-13,5010839,1033042,Credit,Mobile,19370.79,72776.13,Completed
9001256,2024-01-15,5178163,1135374,Transfer,ATM,40421.61,29089.69,Completed
9001257,2023-09-07,5262234,1093958,Transfer,ATM,44955.81,66174.49,Completed
9001258,2023-01-21,5019035,1031947,Credit,Mobile,15401.95,36358.13,Failed
9001259,2023-10-19,5048958,1107295,Debit,Mobile,19797.99,760.3,Completed
9001260,2024-08-06,5199635,1044715,Credit,ATM,28378.22,53053.19,Completed
9001261,2023-10-27,5257877,1147408,Transfer,Online,44854.4,176246.72,Completed
9001262,2023-02-13,5122455,1051716,Debit,Online,8841.19,78357.5,Completed
9001263,2024-03-16,5244298,1000009,Credit,Online,26443.17,14039.47,Completed
9001264,2024-01-05,5178084,1185314,Credit,Online,25994.16,114330.3,Completed
9001265,2023-03-18,5056420,1144141,Transfer,Mobile,12066.98,151093.31,Failed
9001266,2024-04-12,5261764,1193077,Debit,Online,10505.17,110504.46,Failed
9001267,2023-12-30,5261937,1187805,Debit,Branch,13900.29,18070.19,Completed
9001268,2024-06-11,5116739,1007970,Transfer,Online,2015.06,78857.47,Pending
9001269,2023-04-26,5132535,1022943,Credit,Online,3507.67,176242.69,Failed
9001270,2023-09-05,5074204,1093836,Debit,Online,17770.07,69722.74,Pending
9001271,2023-01-17,5015318,1005736,Transfer,Branch,883.51,7117.33,Completed
9001272,2023-05-28,5236816,1103022,Transfer,ATM,24622.07,50596.5,Pending
9001273,2023-08-29,5238773,1031452,Debit,ATM,8321.37,150340.21,Pending
9001274,2024-07-16,5282688,1124212,Credit,Branch,43525.23,106078.6,Failed
9001275,2024-05-12,5036188,1186318,Debit,Online,24050.55,152608.22,Completed
9001276,2023-09-29,5177467,1061193,Credit,ATM,23179.51,92789.26,Completed
9001277,2024-01-11,5188906,1138733,Transfer,Mobile,20142.09,21649.52,Pending
9001278,2023-02-14,5025665,1002625,Credit,Branch,11636.97,46614.06,Failed
9001279,2023-07-19,5260127,1196597,Transfer,Branch,6460.03,126291.08,Pending
9001280,2024-03-18,5020151,1106719,Transfer,Branch,6976.67,101210.21,Failed
9001281,2023-05-15,5238495,1162559,Debit,Mobile,23394.84,188201.48,Pending
9001282,2023-08-08,5227036,1168001,Credit,Mobile,45868.0,195310.27,Failed
9001283,2023-10-06,5175353,1124939,Credit,Branch,43111.16,111601.23,Completed
9001284,2024-04-06,5020581,1082438,Transfer,Branch,49220.02,135147.61,Completed
9001285,2023-05-27,5278190,1045502,Transfer,Branch,4340.5,176749.55,Completed
9001286,2024-01-19,5154715,1125288,Credit,Mobile,35208.15,170144.29,Failed
9001287,2023-04-16,5262480,1014676,Credit,Branch,40069.49,79485.42,Pending
9001288,2024-01-08,5060601,1021230,Credit,Online,4815.44,27483.06,Completed
9001289,2024-07-13,5127531,1085460,Credit,Mobile,14424.05,45479.44,Failed
9001290,2023-05-17,5250529,1117272,Debit,Mobile,3251.51,130465.13,Pending
9001291,2023-11-23,5227963,1124050,Debit,Mobile,19528.21,152305.4,Pending
9001292,2023-06-20,5187088,1123973,Credit,ATM,46368.93,44980.44,Failed
9001293,2023-06-25,5013828,1001872,Transfer,Online,34303.08,93818.88,Pending
9001294,2024-01-25,5028203,1062385,Credit,ATM,34047.87,112913.01,Pending
9001295,2023-08-11,5198837,1008875,Credit,Online,12403.43,137718.09,Pending
9001296,2023-06-12,5183913,1190446,Debit,Branch,10317.63,82766.83,Pending
9001297,2023-06-29,5185184,1084808,Credit,ATM,33818.14,149402.74,Failed
9001298,2024-04-12,5095656,1019035,Credit,Online,19727.38,150667.52,Completed
9001299,2023-02-25,5140957,1043358,Debit,ATM,24987.49,193050.98,Pending
9001300,2023-09-08,5061109,1132320,Debit,Online,35979.06,149397.92,Failed
9001301,2023-01-03,5044474,1074774,Debit,ATM,18725.05,145274.03,Completed
9001302,2024-07-19,5004799,1157741,Transfer,Mobile,40312.87,185611.77,Failed
9001303,2023-05-23,5250948,1134208,Debit,Branch,40814.25,119683.97,Completed
9001304,2023-08-24,5117835,1053401,Transfer,ATM,7241.15,29158.19,Failed
9001305,2023-10-11,5217206,1152293,Debit,Mobile,2455.81,145204.6,Failed
9001306,2023-08-11,5104938,1003538,Debit,Online,10890.13,108184.75,Failed
9001307,2024-08-17,5213825,1110784,Credit,Branch,14589.92,193889.14,Failed
9001308,2023-12-25,5008500,1133876,Debit,ATM,48928.22,73514.28,Failed
9001309,2024-01-04,5296643,1021547,Debit,Mobile,31275.87,48536.68,Pending
9001310,2024-08-15,5141511,1172758,Debit,Online,3680.02,51351.16,Completed
9001311,2024-03-30,5203391,1035478,Transfer,Branch,9719.24,140096.46,Failed
9001312,2023-03-13,5279736,1199299,Credit,ATM,42649.99,192777.59,Failed
9001313,2023-09-21,5266776,1190721,Transfer,Mobile,26939.28,34464.96,Failed
9001314,2023-11-06,5204128,1088745,Transfer,Branch,47592.42,64854.58,Failed
9001315,2024-04-21,5071565,1122268,Credit,Online,47379.56,114764.65,Pending
9001316,2024-07-13,5077019,1110740,Transfer,Branch,29995.22,47687.11,Failed
9001317,2023-06-06,5073554,1199452,Debit,ATM,47023.94,72993.68,Pending
9001318,2023-12-16,5089716,1118713,Transfer,Mobile,10204.95,179168.64,Failed
9001319,2024-08-07,5050781,1036845,Debit,Online,7835.46,36743.63,Pending
9001320,2023-09-18,5033798,1001945,Credit,ATM,24320.91,116003.61,Failed
9001321,2023-07-10,5214532,1086006,Transfer,Mobile,49810.59,27116.78,Completed
9001322,2024-02-07,5183466,1006411,Credit,Mobile,17156.68,145616.4,Failed
9001323,2024-03-15,5257600,1161644,Transfer,Branch,23824.51,147446.3,Failed
9001324,2023-02-11,5177207,1159417,Credit,ATM,47478.53,69991.13,Pending
9001325,2023-07-24,5285578,1013706,Credit,Branch,12752.02,146752.88,Completed
9001326,2023-01-27,5039736,1066811,Debit,Online,4445.58,38238.77,Completed
9001327,2024-07-26,5058980,1184982,Credit,Branch,45438.62,95719.96,Failed
9001328,2023-03-19,5268823,1146259,Credit,Branch,48784.06,181466.38,Completed
9001329,2023-01-01,5229443,1022830,Debit,ATM,16617.34,52541.13,Pending
9001330,2023-12-30,5184964,1181058,Credit,Branch,41095.2,94926.01,Pending
9001331,2023-04-17,5095230,1182444,Transfer,Mobile,45902.2,159019.02,Failed
9001332,2023-03-04,5229105,1098339,Transfer,ATM,30849.59,25960.56,Failed
9001333,2024-05-17,5295004,1129395,Credit,ATM,41976.04,169917.06,Completed
9001334,2024-06-04,5053826,1020764,Transfer,Branch,8333.6,146023.76,Pending
9001335,2024-02-28,5262243,1046843,Debit,Mobile,31838.37,140232.62,Failed
9001336,2024-02-19,5096056,1016759,Debit,Branch,21991.27,166774.51,Pending
9001337,2023-02-23,5090913,1111257,Credit,Branch,37084.64,20609.35,Failed
9001338,2023-05-10,5266702,1054719,Transfer,ATM,35903.13,93262.25,Completed
9001339,2024-05-10,5249397,1121130,Debit,Branch,34768.07,83323.36,Failed
9001340,2024-06-06,5233205,1175606,Transfer,ATM,41807.45,80077.61,Failed
9001341,2023-06-17,5056650,1177802,Debit,ATM,36026.71,167369.51,Failed
9001342,2023-05-01,5064434,1051653,Debit,ATM,10569.47,163461.99,Failed
9001343,2023-07-12,5017707,1089562,Credit,Online,1041.73,88974.68,Failed
9001344,2023-11-19,5075706,1125823,Transfer,Branch,17214.57,168790.94,Completed
9001345,2024-01-07,5064477,1155659,Debit,Mobile,30230.16,158468.15,Completed
9001346,2024-06-20,5238063,1161095,Credit,Branch,19831.6,76274.25,Failed
9001347,2023-09-10,5262376,1025589,Credit,ATM,49491.57,116884.43,Completed
9001348,2023-05-13,5200334,1180103,Debit,ATM,13041.46,139008.02,Completed
9001349,2024-05-16,5245913,1049629,Debit,Online,5341.18,44784.05,Completed
9001350,2023-11-01,5029173,1179620,Credit,Online,19751.17,33660.48,Failed
9001351,2023-12-06,5127497,1076774,Transfer,ATM,48877.81,91821.19,Pending
9001352,2024-02-27,5079077,1009296,Debit,Branch,1881.72,154495.39,Pending
9001353,2023-07-16,5194282,1152214,Credit,ATM,35029.38,133765.2,Pending
9001354,2023-04-01,5220088,1051951,Transfer,Online,26494.68,149083.11,Completed
9001355,2024-02-14,5137244,1091290,Credit,Branch,4248.73,97945.02,Failed
9001356,2023-08-18,5152394,1066932,Transfer,Online,30802.95,29894.12,Pending
9001357,2024-01-11,5094742,1081056,Debit,Branch,41244.11,129187.71,Failed
9001358,2023-05-05,5067239,1105894,Debit,ATM,42391.81,25935.76,Pending
9001359,2024-04-03,5199993,1146148,Credit,Branch,33477.98,19310.11,Pending
9001360,2023-02-23,5153459,1149637,Transfer,ATM,5852.19,142921.25,Failed
9001361,2023-12-20,5225824,1109386,Debit,Online,12394.77,85816.59,Completed
9001362,2023-05-19,5110104,1049506,Debit,Online,30193.48,27685.44,Completed
9001363,2024-02-15,5126326,1132273,Credit,Branch,20105.42,160738.75,Completed
9001364,2023-01-25,5112806,1096048,Transfer,Online,32406.25,182615.52,Failed
9001365,2023-07-23,5199504,1093808,Debit,Online,38264.92,135973.81,Completed
9001366,2023-02-22,5156342,1112877,Credit,Online,17938.34,47256.13,Failed
9001367,2023-07-30,5129154,1075959,Credit,Branch,47939.47,109514.38,Completed
9001368,2023-10-15,5253079,1083496,Debit,Branch,33518.45,119506.47,Pending
9001369,2023-06-13,5103776,1021756,Debit,Mobile,35668.08,195542.78,Pending
9001370,2023-02-16,5065678,1161503,Debit,Mobile,34737.75,184088.85,Pending
9001371,2023-03-21,5078290,1178216,Debit,Branch,45722.75,151197.87,Failed
9001372,2024-07-25,5110998,1196445,Debit,Online,25741.11,119004.17,Failed
9001373,2023-05-15,5012927,1068895,Transfer,Online,13731.25,199142.94,Pending
9001374,2023-08-09,5287331,1181691,Credit,ATM,44859.55,116916.41,Pending
9001375,2024-06-14,5219610,1051200,Debit,ATM,28775.74,67464.42,Pending
9001376,2023-01-09,5169948,1126571,Debit,Online,20766.81,60587.27,Completed
9001377,2023-10-23,5117193,1127590,Debit,ATM,38761.13,18184.31,Failed
9001378,2023-06-18,5207832,1161919,Transfer,Branch,30893.54,30761.44,Pending
9001379,2023-09-03,5239322,1093744,Transfer,Online,18989.27,155951.08,Completed
9001380,2023-11-12,5060936,1132763,Transfer,Mobile,22798.03,81911.17,Pending
9001381,2024-04-24,5251362,1107472,Debit,Branch,38647.17,131205.97,Completed
9001382,2024-04-18,5161307,1078095,Credit,Mobile,33937.35,36422.29,Completed
9001383,2024-06-07,5154848,1043774,Debit,Mobile,9174.59,43680.29,Failed
9001384,2023-11-27,5000768,1188566,Debit,Online,47315.65,182706.34,Pending
9001385,2024-01-02,5051199,1090619,Transfer,ATM,48214.59,162402.02,Failed
9001386,2023-03-22,5087218,1009821,Credit,Branch,40305.35,99574.91,Completed
9001387,2023-03-12,5007008,1052238,Credit,Branch,24101.86,13010.75,Pending
9001388,2023-01-06,5184522,1024565,Credit,Online,10034.52,91311.46,Completed
9001389,2023-02-11,5271749,1180684,Transfer,Mobile,38784.22,77612.66,Failed
9001390,2024-07-24,5235330,1060020,Credit,Mobile,6300.93,179416.65,Pending
9001391,2023-08-10,5263609,1183851,Transfer,ATM,25894.93,104762.45,Failed
9001392,2023-02-24,5112958,1037243,Credit,Mobile,30420.92,191681.76,Completed
9001393,2023-08-07,5252496,1039769,Debit,Mobile,33668.64,117141.82,Failed
9001394,2023-09-15,5071493,1088598,Debit,Branch,7954.5,121412.85,Pending
9001395,2023-05-08,5024688,1142240,Transfer,Mobile,11328.56,49888.71,Completed
9001396,2024-08-20,5111589,1161541,Credit,Mobile,40723.04,113716.91,Completed
9001397,2023-07-03,5251605,1109657,Credit,ATM,47670.25,73144.9,Completed
9001398,2023-03-27,5193629,1152395,Transfer,Online,40227.83,58846.75,Completed
9001399,2024-06-14,5039610,1007234,Debit,Online,9053.83,61929.99,Completed
9001400,2024-03-24,5239248,1184506,Debit,Mobile,1283.25,168140.05,Completed
9001401,2023-09-09,5059443,1115043,Transfer,ATM,3500.79,197331.16,Completed
9001402,2023-02-18,5077284,1048979,Debit,Branch,16801.77,73892.78,Pending
9001403,2023-09-29,5012870,1140292,Credit,Branch,36729.26,191335.84,Pending
9001404,2023-04-15,5130641,1072724,Credit,Branch,45348.07,115711.52,Pending
9001405,2024-02-09,5013928,1033181,Debit,Mobile,39599.72,99528.15,Completed
9001406,2024-02-05,5256579,1172568,Transfer,Mobile,14999.48,190477.47,Completed
9001407,2023-01-01,5180439,1104195,Debit,Branch,1320.02,106910.52,Pending
9001408,2023-06-29,5238364,1127380,Transfer,Branch,46576.26,194893.53,Completed
9001409,2023-04-17,5163647,1179719,Credit,Mobile,37614.9,5401.61,Completed
9001410,2024-08-10,5250520,1134357,Credit,Branch,27250.06,52303.6,Failed
9001411,2023-04-13,5244045,1027523,Debit,Branch,22804.64,81627.01,Pending
9001412,2024-02-17,5230844,1189859,Transfer,Branch,12695.59,113006.46,Pending
9001413,2023-10-15,5245053,1148658,Credit,Branch,47940.26,178633.24,Pending
9001414,2023-01-11,5193966,1006553,Credit,ATM,2705.75,74606.91,Failed
9001415,2023-12-22,5297163,1045579,Credit,ATM,29395.45,82031.58,Completed
9001416,2024-01-28,5237881,1045845,Transfer,Mobile,2122.28,193395.63,Pending
9001417,2023-04-23,5240557,1153610,Credit,Branch,21779.65,198185.33,Pending
9001418,2023-06-27,5240473,1163249,Transfer,Mobile,4357.45,18299.21,Failed
9001419,2023-11-24,5283606,1051870,Credit,Online,17425.49,168602.79,Failed
9001420,2024-08-10,5145436,1159696,Debit,Mobile,40948.68,37883.9,Pending
9001421,2024-08-01,5289421,1177314,Credit,Online,14785.34,124997.8,Completed
9001422,2024-02-12,5013227,1160560,Debit,Online,28078.13,141332.15,Pending
9001423,2024-02-12,5087507,1065443,Credit,Online,47783.84,43961.35,Completed
9001424,2023-07-30,5092093,1099262,Credit,Online,6445.78,174670.24,Failed
9001425,2023-10-20,5164419,1030073,Debit,Online,26491.28,122071.12,Failed
9001426,2024-07-13,5152619,1085824,Credit,ATM,20808.41,120945.64,Pending
9001427,2023-08-06,5197734,1105912,Credit,Branch,14075.3,8883.54,Completed
9001428,2024-05-02,5090183,1173752,Debit,ATM,44424.87,136009.31,Failed
9001429,2023-02-10,5202758,1096895,Debit,Online,37703.1,1369.47,Failed
9001430,2024-03-14,5060464,1182903,Credit,Branch,47271.34,115171.98,Failed
9001431,2024-04-19,5116205,1114622,Transfer,ATM,12827.72,428.12,Failed
9001432,2024-06-21,5107408,1024670,Debit,Branch,46574.68,106779.57,Failed
9001433,2023-03-22,5249277,1026857,Credit,Branch,25316.41,93146.67,Completed
9001434,2023-07-27,5258488,1143277,Transfer,ATM,15771.43,49800.93,Failed
9001435,2023-02-01,5023858,1158534,Debit,Mobile,16115.63,171904.22,Pending
9001436,2023-08-22,5267131,1167179,Debit,Online,42332.74,141077.92,Pending
9001437,2023-10-13,5115813,1014515,Debit,Mobile,31358.61,102954.66,Failed
9001438,2024-03-10,5072129,1130658,Debit,ATM,25526.78,19361.5,Failed
9001439,2023-11-06,5297324,1031623,Debit,Branch,44324.84,50647.1,Completed
9001440,2024-08-09,5127241,1102327,Credit,ATM,23661.94,51507.04,Failed
9001441,2023-03-13,5137355,1197819,Credit,Online,22769.15,10472.77,Completed
9001442,2024-04-07,5269765,1117806,Debit,Branch,48019.05,186396.38,Pending
9001443,2024-04-14,5274099,1054172,Transfer,Online,31236.01,63798.17,Failed
9001444,2023-11-22,5038587,1021346,Transfer,ATM,37146.38,186999.85,Completed
9001445,2023-05-19,5167309,1178145,Credit,ATM,25508.16,195259.27,Completed
9001446,2024-01-20,5207902,1005821,Debit,ATM,39954.85,192469.66,Failed
9001447,2023-08-29,5075414,1163101,Transfer,Online,6928.22,116242.81,Pending
9001448,2023-11-12,5225301,1105109,Transfer,Online,20702.39,86488.86,Completed
9001449,2024-01-13,5035711,1008882,Debit,Online,13629.35,192941.56,Failed
9001450,2023-05-26,5160732,1092663,Credit,Mobile,18677.41,127124.86,Failed
9001451,2024-07-26,5040603,1143836,Credit,Online,275.12,115686.09,Completed
9001452,2024-02-05,5275366,1124993,Debit,ATM,19813.46,133496.78,Pending
9001453,2023-09-01,5116192,1059404,Debit,Mobile,42167.69,72796.41,Completed
