transaction_id,transaction_date,account_id,customer_id,transaction_type,transaction_channel,transaction_amount,account_balance,transaction_status
9040714,2024-02-04,5083827,1009834,Transfer,ATM,41342.49,9168.78,Failed
9040715,2023-04-25,5134233,1124823,Credit,Mobile,45904.41,54356.15,Pending
9040716,2023-06-05,5234102,1082608,Credit,ATM,0.0,171232.37,Completed
9040717,2023-12-19,5105935,1072040,Credit,Online,11344.88,41457.53,Pending
9040718,2023-06-10,5205067,1187371,Debit,ATM,16104.2,167756.93,Failed
9040719,2024-03-10,5051828,1090084,Debit,Mobile,35781.3,17300.79,Failed
9040720,2023-12-28,5241271,1161402,Debit,Branch,1429.85,23632.49,Pending
9040721,2023-10-30,5208839,1182274,Credit,ATM,39815.65,89021.05,Failed
9040722,2023-10-15,5298511,1156297,Transfer,ATM,25760.25,183004.98,Completed
9040723,2024-08-22,5078963,1165830,Debit,Branch,23136.87,109028.56,Completed
9040724,2023-05-21,5120063,1158920,Debit,Branch,43329.22,63772.05,Completed
9040725,2023-06-30,5190813,1077382,Debit,ATM,34584.71,133894.27,Failed
9040726,2024-06-05,5299600,1186303,Debit,Mobile,43703.23,134853.89,Failed
9040727,2024-07-22,5083976,1176550,Credit,Online,10693.79,9514.29,Pending
9040728,2023-02-01,5066421,1049062,Credit,Branch,26427.66,41040.02,Failed
9040729,2023-09-05,5232559,1084650,Credit,ATM,29331.58,148381.22,Pending
9040730,2023-10-16,5115814,1189281,Credit,Online,10915.06,89265.26,Pending
9040731,2024-07-21,5134691,1095897,Credit,ATM,14175.49,178983.75,Completed
9040732,2023-02-02,5236075,1121362,Credit,Mobile,35466.02,72733.13,Pending
9040733,2023-04-22,5004492,1008044,Debit,Online,34814.04,176096.41,Pending
9040734,2024-07-04,5081315,1180590,Transfer,Branch,34721.32,44781.58,Completed
9040735,2024-01-01,5295806,1070999,Credit,Mobile,6557.04,153866.93,Pending
9040736,2023-04-20,5158247,1171674,Transfer,Mobile,33901.93,31112.03,Pending
9040737,2023-06-30,5175647,1115044,Credit,ATM,16983.17,163906.93,Completed
9040738,2023-04-08,5075602,1072286,Transfer,ATM,31755.56,67329.8,Failed
9040739,2023-04-05,5284058,1072322,Credit,Mobile,21600.8,42325.53,Failed
9040740,2023-08-20,5092544,1134314,Transfer,Branch,24711.23,57005.13,Pending
9040741,2024-08-16,5223299,1106904,Debit,Online,23673.09,179365.36,Failed
9040742,2023-11-15,5146814,1013308,Debit,ATM,11737.77,78214.49,Failed
9040743,2023-02-20,5222197,1066891,Credit,Online,34589.27,98525.29,Completed
9040744,2024-02-13,5021998,1009841,Transfer,Mobile,36947.5,83167.76,Pending
9040745,2023-11-12,5131205,1039064,Transfer,ATM,21045.18,108648.62,Pending
9040746,2023-05-02,5225944,1077284,Credit,Branch,17819.3,87742.67,Pending
9040747,2023-10-28,5280161,1191561,Transfer,Mobile,30099.48,139287.11,Completed
9040748,2023-05-07,5245877,1068238,Transfer,ATM,31916.23,6505.83,Pending
9040749,2023-02-05,5012481,1127694,Transfer,Mobile,9273.25,90657.75,Pending
9040750,2023-07-26,5036215,1107972,Debit,Online,46596.51,129411.45,Pending
9040751,2024-03-26,5181834,1139296,Debit,Mobile,23194.24,121617.77,Pending
9040752,2024-07-20,5164882,1096497,Transfer,Branch,43337.14,165691.11,Completed
9040753,2023-08-17,5198488,1098564,Debit,Online,4278.81,133791.02,Failed
9040754,2024-07-05,5282917,1189703,Credit,Branch,18923.33,154192.14,Failed
9040755,2024-03-09,5288778,1073592,Transfer,ATM,27455.39,135307.79,Pending
9040756,2024-01-06,5108873,1164185,Transfer,Mobile,49321.53,1870.81,Pending
9040757,2023-05-22,5273144,1106180,Debit,ATM,15970.42,6516.98,Failed
9040758,2024-02-25,5202892,1066927,Debit,ATM,35622.2,164602.86,Pending
9040759,2023-04-23,5095613,1047718,Credit,ATM,43062.53,16191.63,Completed
9040760,2023-10-19,5238081,1158486,Transfer,Online,1735.54,158235.75,Completed
9040761,2023-02-10,5263020,1171508,Debit,ATM,3831.51,73715.84,Failed
9040762,2024-02-08,5241389,1148121,Debit,ATM,22170.47,58697.07,Pending
9040763,2023-02-07,5082253,1042268,Credit,Online,14461.56,85062.15,Pending
9040764,2024-02-23,5222265,1057179,Credit,Branch,20072.21,180224.31,Pending
9040765,2023-08-17,5054110,1147732,Debit,Online,27480.55,1590.94,Completed
9040766,2023-03-05,5196163,1090584,Debit,Mobile,31948.02,198526.79,Failed
9040767,2024-06-10,5208821,1047430,Debit,Mobile,47418.99,88403.3,Pending
9040768,2023-06-07,5200156,1055020,Credit,Mobile,48298.44,172283.59,Pending
9040769,2023-03-13,5288043,1177098,Debit,ATM,47742.76,174950.62,Pending
9040770,2023-09-07,5141929,1182864,Credit,ATM,13106.54,136190.79,Pending
9040771,2023-07-27,5015521,1023841,Debit,Branch,16837.96,31574.13,Pending
9040772,2024-07-16,5185564,1098451,Debit,ATM,11921.26,89768.38,Completed
9040773,2024-05-10,5134649,1082220,Debit,Mobile,16006.36,5496.4,Pending
9040774,2024-08-15,5007320,1022039,Credit,Mobile,22730.23,84705.23,Pending
9040775,2023-11-11,5072904,1060409,Transfer,Online,22180.56,172861.92,Completed
9040776,2023-05-07,5173251,1080571,Transfer,Branch,41982.12,78923.54,Pending
9040777,2023-06-22,5089347,1188426,Credit,Mobile,4527.38,111291.53,Failed
9040778,2024-05-17,5286782,1005146,Debit,Branch,13754.7,114671.95,Completed
9040779,2023-05-11,5215831,1170105,Transfer,ATM,18918.8,31563.31,Completed
9040780,2023-10-11,5022209,1088281,Transfer,Branch,15614.21,159791.86,Pending
9040781,2023-01-14,5004013,1102694,Transfer,Online,41127.34,48065.68,Completed
9040782,2023-02-04,5029884,1090998,Credit,Online,7242.13,105253.69,Completed
9040783,2024-05-23,5243177,1051517,Credit,Online,9944.14,49178.69,Failed
9040784,2023-12-20,5050767,1136389,Transfer,Mobile,30033.34,57099.92,Pending
9040785,2023-11-27,5088521,1001173,Debit,Online,41204.26,111174.69,Pending
9040786,2023-07-17,5087498,1138130,Credit,Online,28606.32,21864.93,Pending
9040787,2023-01-05,5110113,1152810,Transfer,Branch,15791.28,50738.85,Failed
9040788,2023-09-20,5253604,1164572,Credit,Branch,25015.15,190210.67,Completed
9040789,2023-08-11,5129207,1103002,Transfer,Branch,43778.73,94885.81,Pending
9040790,2023-09-03,5240802,1068494,Transfer,Mobile,31973.57,120885.55,Failed
9040791,2023-05-24,5005721,1185457,Debit,Online,16886.8,2864.88,Pending
9040792,2024-01-30,5186264,1088889,Credit,Mobile,3924.75,98243.24,Failed
9040793,2023-10-26,5299582,1092211,Debit,ATM,9198.07,116692.41,Pending
9040794,2024-03-08,5186917,1153626,Transfer,Online,34001.38,81569.43,Completed
9040795,2024-06-02,5035853,1132128,Credit,Branch,33656.38,186770.12,Failed
9040796,2023-11-11,5098944,1072240,Debit,Branch,42395.44,188861.77,Pending
9040797,2023-11-27,5074895,1043213,Transfer,Online,35863.61,18332.81,Pending
9040798,2024-02-13,5116545,1070125,Credit,Online,24352.0,72724.22,Completed
9040799,2024-01-23,5172115,1066396,Debit,ATM,20673.49,146098.47,Failed
9040800,2023-04-05,5280558,1003294,Credit,Online,8281.45,113806.76,Failed
9040801,2023-04-15,5075572,1104945,Debit,Mobile,29807.27,58186.25,Completed
9040802,2024-05-03,5212063,1117666,Transfer,ATM,35541.73,144705.56,Failed
9040803,2023-08-27,5168870,1044633,Transfer,Branch,20281.88,144624.67,Failed
9040804,2023-04-26,5259466,1089737,Transfer,Branch,18054.03,198760.97,Failed
9040805,2023-06-24,5207960,1161837,Transfer,ATM,22415.13,36066.72,Pending
9040806,2023-10-17,5128284,1190903,Transfer,ATM,10326.29,159133.78,Pending
9040807,2023-02-11,5130957,1031858,Debit,Branch,10567.27,6513.69,Failed
9040808,2023-01-21,5155642,1138088,Debit,Branch,17135.93,188809.76,Completed
9040809,2024-03-22,5293256,1009134,Credit,Mobile,48029.49,182886.6,Completed
9040810,2024-01-27,5183304,1000165,Transfer,ATM,36492.17,97487.61,Completed
9040811,2023-12-23,5252327,1021320,Transfer,Branch,23005.09,183931.43,Pending
9040812,2023-10-30,5144332,1123387,Transfer,Branch,6228.54,23322.11,Pending
9040813,2023-03-28,5070782,1179706,Credit,Online,48141.14,183868.5,Completed
9040814,2023-02-27,5094336,1077611,Debit,Online,39398.5,40208.23,Failed
9040815,2023-08-08,5290194,1152105,Transfer,Online,29899.6,155651.27,Failed
9040816,2023-12-24,5249054,1076804,Debit,ATM,22641.16,199526.83,Completed
9040817,2024-04-15,5116241,1190579,Debit,Branch,18618.36,154989.37,Failed
9040818,2024-03-21,5174215,1088811,Transfer,Mobile,17015.37,27513.43,Completed
9040819,2023-08-09,5205635,1103646,Credit,Branch,31997.98,13596.69,Pending
9040820,2023-12-14,5057034,1144414,Debit,Branch,1524.24,94290.18,Completed
9040821,2023-10-05,5184164,1010633,Debit,Mobile,20365.8,111349.38,Failed
9040822,2023-08-30,5205477,1114705,Transfer,Branch,24975.41,78358.37,Pending
9040823,2023-02-12,5233670,1160507,Credit,Online,1213.67,148463.76,Completed
9040824,2023-01-11,5150943,1080380,Transfer,Online,33288.11,56148.86,Pending
9040825,2023-07-21,5214642,1118541,Transfer,Mobile,32274.31,63460.31,Failed
9040826,2024-06-05,5200539,1118390,Debit,Branch,10627.67,178364.7,Completed
9040827,2024-06-03,5299251,1199048,Credit,ATM,34442.75,58907.74,Failed
9040828,2024-03-31,5205275,1088019,Transfer,Online,32847.01,10907.7,Completed
9040829,2024-01-02,5149634,1024230,Credit,Mobile,2595.14,56531.05,Pending
9040830,2023-05-21,5281524,1165239,Debit,Branch,16276.56,179073.21,Completed
9040831,2023-04-25,5206966,1037242,Debit,ATM,42689.66,86679.76,Pending
9040832,2023-01-10,5166483,1192010,Transfer,Branch,45289.14,146791.14,Completed
9040833,2024-07-28,5176940,1147175,Debit,Mobile,30225.1,179301.16,Completed
9040834,2023-09-19,5050423,1142558,Transfer,Mobile,45549.38,170219.96,Pending
9040835,2024-08-13,5117123,1088782,Debit,Online,38229.27,120485.53,Pending
9040836,2023-05-10,5069471,1045399,Transfer,ATM,690.71,992.88,Failed
9040837,2023-10-22,5059479,1030573,Transfer,Branch,14843.14,165850.69,Completed
9040838,2023-10-12,5033984,1098817,Debit,Online,6169.51,120258.22,Failed
9040839,2023-01-29,5202975,1022710,Debit,Branch,4458.85,54855.84,Completed
9040840,2023-11-29,5238923,1062370,Credit,Mobile,23677.69,90302.29,Failed
9040841,2023-01-01,5209707,1146667,Credit,Online,16573.05,175941.27,Pending
9040842,2023-11-26,5158375,1115652,Debit,Mobile,49796.02,64578.01,Pending
9040843,2023-01-27,5005032,1037249,Credit,Branch,11287.39,116944.69,Failed
9040844,2023-12-22,5081573,1069703,Debit,Online,44811.36,172597.75,Failed
9040845,2023-04-27,5280403,1154989,Transfer,Branch,2158.85,120359.52,Pending
9040846,2024-04-14,5283356,1121827,Transfer,Online,26423.73,10786.27,Completed
9040847,2023-10-21,5086579,1189570,Transfer,Branch,44789.0,198730.06,Pending
9040848,2023-07-18,5094300,1024365,Debit,ATM,29739.8,173804.09,Failed
9040849,2024-07-23,5263389,1062995,Debit,Branch,1719.62,147202.84,Pending
9040850,2023-07-22,5157362,1022814,Transfer,Online,12832.13,145356.44,Pending
9040851,2024-02-05,5274243,1106717,Credit,Online,15265.26,84252.28,Failed
9040852,2023-12-25,5216520,1134444,Debit,ATM,6334.54,173054.94,Failed
9040853,2023-03-10,5030135,1081191,Transfer,ATM,3983.63,196591.03,Pending
9040854,2023-06-25,5241815,1030151,Credit,Online,23005.22,164370.65,Pending
9040855,2024-02-04,5241917,1029275,Debit,Mobile,1833.11,58869.33,Pending
9040856,2023-11-14,5011358,1186459,Transfer,ATM,22616.9,166745.99,Completed
9040857,2023-12-02,5005599,1124734,Credit,Branch,13309.0,149404.15,Failed
9040858,2023-07-12,5006103,1183946,Transfer,Online,12442.58,195327.66,Pending
9040859,2023-10-09,5008310,1130165,Debit,Mobile,20081.16,60464.93,Completed
9040860,2023-11-24,5226904,1064234,Credit,Branch,20257.19,45069.2,Completed
9040861,2024-05-30,5278699,1189984,Transfer,ATM,20573.06,53026.82,Completed
9040862,2024-03-28,5003487,1089344,Transfer,Branch,314.45,171802.34,Completed
9040863,2023-01-12,5187485,1049878,Transfer,ATM,11716.81,106382.56,Failed
9040864,2023-03-21,5056862,1196742,Transfer,Mobile,41960.78,30451.18,Pending
9040865,2024-06-30,5148591,1146551,Transfer,Online,48130.31,132190.79,Completed
9040866,2023-02-22,5069611,1126007,Credit,ATM,15240.86,114408.91,Pending
9040867,2024-04-24,5272611,1079311,Debit,ATM,11137.77,38131.9,Completed
9040868,2023-01-18,5075169,1136156,Credit,Mobile,24363.86,13305.52,Completed
9040869,2024-07-13,5164578,1090255,Transfer,ATM,42329.5,24381.73,Failed
9040870,2024-01-12,5098556,1032532,Transfer,ATM,16303.08,135573.26,Pending
9040871,2023-02-15,5195217,1063220,Credit,Online,49491.82,84498.8,Completed
9040872,2024-01-12,5282499,1158339,Credit,Online,16434.4,7137.36,Failed
9040873,2023-12-30,5269027,1032672,Transfer,Branch,18076.36,69932.34,Pending
9040874,2023-08-03,5125754,1034351,Credit,Online,1522.11,49354.27,Pending
9040875,2024-03-09,5009558,1066428,Debit,Online,39831.96,177071.51,Completed
9040876,2023-01-03,5024366,1194193,Debit,ATM,45964.07,199017.71,Failed
9040877,2024-04-26,5260833,1170670,Debit,Branch,46454.43,110731.63,Pending
9040878,2024-03-14,5049804,1012290,Debit,Branch,28857.37,145638.18,Failed
9040879,2023-07-12,5164508,1069024,Transfer,Online,37282.21,165113.84,Failed
9040880,2023-01-25,5240129,1049840,Transfer,Mobile,46310.34,80931.06,Completed
9040881,2024-07-21,5242787,1173992,Credit,ATM,3107.71,132153.09,Pending
9040882,2023-07-25,5081167,1044492,Transfer,Branch,1326.65,94295.76,Pending
9040883,2024-04-13,5169601,1115512,Debit,Mobile,47972.17,113411.38,Pending
9040884,2024-08-17,5059354,1114226,Transfer,Online,2890.42,40806.31,Failed
9040885,2023-01-14,5035326,1198346,Transfer,Branch,22760.16,44500.43,Pending
9040886,2023-04-14,5158098,1167592,Transfer,Mobile,42832.63,53982.51,Pending
9040887,2023-04-01,5278373,1135406,Transfer,Branch,46373.45,98642.72,Completed
9040888,2024-06-28,5299869,1098866,Transfer,ATM,40056.28,130209.03,Pending
9040889,2023-03-23,5114717,1044536,Credit,Mobile,37626.99,16857.14,Failed
9040890,2024-04-06,5002452,1099278,Credit,Online,41214.51,159229.86,Pending
9040891,2023-04-27,5024034,1046847,Credit,Online,38626.66,179253.46,Failed
9040892,2024-04-06,5140240,1021471,Transfer,Online,10100.78,159677.06,Completed
9040893,2023-05-03,5153296,1126871,Debit,Mobile,46144.5,10229.3,Failed
9040894,2023-11-27,5069582,1000182,Credit,ATM,27300.11,162141.44,Failed
9040895,2024-05-15,5131638,1091541,Credit,Online,9871.12,148835.49,Failed
9040896,2023-04-15,5001202,1106751,Credit,ATM,15018.51,178070.32,Pending
9040897,2023-11-13,5240385,1170851,Debit,Mobile,925.47,143780.76,Completed
9040898,2023-01-29,5030817,1162218,Transfer,Mobile,34126.12,124464.46,Pending
9040899,2023-04-16,5146701,1156986,Credit,ATM,5793.43,4564.35,Completed
9040900,2023-05-28,5140539,1118170,Transfer,ATM,46482.61,58828.55,Completed
9040901,2024-02-24,5161842,1077017,Transfer,Branch,5099.75,147396.34,Pending
9040902,2024-05-09,5177930,1137708,Transfer,Branch,26851.53,188576.04,Pending
9040903,2023-08-21,5275826,1102120,Credit,Branch,43.5,68786.85,Pending
9040904,2023-12-05,5242855,1016756,Debit,Mobile,34986.6,56127.44,Failed
9040905,2023-03-20,5132706,1118127,Transfer,Mobile,15712.74,191301.02,Completed
9040906,2024-01-04,5278298,1042078,Transfer,Online,23921.8,116970.99,Failed
9040907,2023-03-15,5126704,1181370,Credit,Mobile,49827.16,120925.74,Completed
9040908,2023-10-13,5204257,1152485,Credit,Online,14093.74,216.4,Pending
9040909,2024-06-21,5286467,1146335,Transfer,Branch,31159.41,194725.65,Completed
9040910,2024-03-22,5247458,1032044,Debit,Mobile,24714.42,111091.84,Pending
9040911,2023-06-03,5000535,1075565,Credit,ATM,16362.81,14227.39,Pending
9040912,2023-08-28,5215375,1172718,Debit,Online,12330.07,155287.6,Pending
9040913,2024-01-21,5195896,1073193,Transfer,Mobile,11253.23,73968.44,Completed
9040914,2024-07-16,5147479,1049174,Transfer,Online,20740.08,43217.97,Failed
9040915,2024-06-15,5271257,1172892,Transfer,Online,40871.88,86507.79,Pending
9040916,2023-03-08,5086836,1169863,Transfer,ATM,31457.0,80009.23,Failed
9040917,2024-03-26,5058938,1061606,Transfer,Mobile,9740.0,189475.54,Failed
9040918,2023-04-14,5158359,1064195,Credit,Mobile,48984.2,196253.52,Pending
9040919,2023-03-31,5170167,1072418,Transfer,Online,31091.01,9719.71,Completed
9040920,2024-02-03,5191026,1163362,Credit,ATM,4987.99,168192.21,Pending
9040921,2024-08-08,5199651,1034779,Credit,Branch,27355.26,75969.63,Pending
9040922,2023-12-20,5014042,1115106,Credit,Branch,36536.4,31995.19,Completed
9040923,2023-06-08,5201141,1177242,Credit,Branch,26431.61,41586.33,Failed
9040924,2024-05-14,5149756,1084244,Debit,Branch,48535.49,938.51,Failed
9040925,2023-10-26,5215590,1092780,Credit,Branch,44511.71,92950.59,Failed
9040926,2023-08-05,5103823,1027524,Debit,ATM,19475.17,76847.52,Pending
9040927,2024-01-12,5039134,1145666,Credit,Branch,49908.73,187396.26,Failed
9040928,2024-03-03,5006749,1146663,Debit,Online,17663.48,162373.72,Completed
9040929,2023-03-18,5161175,1129016,Debit,Online,40890.2,24457.37,Failed
9040930,2023-12-07,5043068,1183771,Transfer,Online,9582.03,83293.89,Pending
9040931,2023-03-16,5073619,1171747,Credit,Branch,41070.02,158757.56,Failed
9040932,2023-09-06,5222235,1165246,Credit,Branch,36127.17,52903.82,Failed
9040933,2024-06-05,5149904,1168751,Transfer,Mobile,44112.88,37787.06,Failed
9040934,2023-08-30,5058578,1032036,Transfer,Mobile,21378.17,82633.7,Pending
9040935,2023-05-26,5148386,1048390,Transfer,Branch,24437.11,143453.68,Completed
9040936,2023-11-14,5067986,1128013,Debit,Online,41551.31,129995.6,Pending
9040937,2023-04-29,5173155,1118227,Transfer,Online,11150.31,169695.06,Completed
9040938,2024-02-03,5054897,1023146,Debit,ATM,27721.73,19075.59,Failed
9040939,2024-06-21,5084435,1038565,Credit,ATM,34886.56,198248.44,Completed
9040940,2024-04-13,5024731,1193238,Transfer,Branch,41341.77,131504.18,Pending
9040941,2023-12-27,5273942,1186364,Transfer,ATM,47344.21,103911.81,Failed
9040942,2023-01-24,5043628,1061843,Transfer,ATM,21480.02,148664.74,Pending
9040943,2024-01-21,5136646,1116391,Debit,ATM,26583.91,43937.1,Pending
9040944,2023-09-10,5200759,1159903,Credit,ATM,19092.84,97610.35,Pending
9040945,2024-01-12,5075129,1134676,Credit,Mobile,2594.31,64537.08,Pending
9040946,2023-07-31,5044209,1011958,Debit,ATM,33517.0,136115.89,Pending
9040947,2023-11-10,5267815,1025572,Credit,ATM,254.77,67310.41,Completed
9040948,2023-06-10,5246287,1045254,Debit,ATM,5069.34,147744.07,Failed
9040949,2023-06-13,5082136,1081310,Transfer,Mobile,9230.79,27092.78,Pending
9040950,2023-06-17,5127293,1053138,Transfer,Online,29972.0,104296.56,Failed
9040951,2023-03-31,5125831,1167241,Debit,Branch,15206.69,104065.18,Failed
9040952,2023-05-23,5017979,1197410,Transfer,Branch,10151.09,125556.67,Completed
9040953,2023-03-27,5146479,1181482,Transfer,Mobile,29587.95,6873.54,Failed
9040954,2023-07-22,5258910,1147080,Transfer,Branch,43936.22,134.86,Failed
9040955,2024-04-20,5105162,1003448,Transfer,Mobile,20445.53,86299.68,Pending
9040956,2023-04-05,5109968,1166374,Transfer,Mobile,21511.93,156116.06,Failed
9040957,2023-06-10,5282033,1071087,Credit,Branch,442.7,48159.96,Completed
9040958,2024-08-19,5293111,1087060,Transfer,Online,17334.74,38723.35,Pending
9040959,2023-08-16,5109999,1149367,Transfer,Online,40764.31,28730.22,Pending
9040960,2024-04-09,5027200,1108544,Debit,Online,33062.38,442.76,Failed
9040961,2023-01-05,5079483,1092705,Transfer,Mobile,49785.69,162817.15,Completed
9040962,2024-03-19,5006936,1145504,Transfer,Branch,10596.29,104794.45,Completed
9040963,2024-06-13,5144244,1081358,Credit,ATM,9984.92,102598.63,Failed
9040964,2023-09-26,5191770,1107420,Debit,Online,6649.95,196155.96,Completed
9040965,2023-09-28,5136992,1133582,Debit,Mobile,23134.78,139325.36,Completed
9040966,2023-06-11,5110838,1010269,Debit,Online,45767.43,22979.97,Failed
9040967,2024-01-13,5066339,1174668,Credit,Branch,1655.87,76407.5,Failed
9040968,2024-01-09,5085852,1177949,Debit,Branch,45770.86,86827.95,Failed
9040969,2023-12-28,5218082,1131680,Credit,Mobile,9300.19,129950.11,Completed
9040970,2023-07-24,5069216,1049596,Debit,ATM,39511.45,40225.64,Completed
9040971,2023-07-25,5097484,1086971,Debit,Online,42236.88,33734.43,Completed
9040972,2024-04-16,5297286,1033308,Transfer,ATM,2810.07,33303.62,Completed
9040973,2023-10-16,5228514,1104924,Transfer,Mobile,32241.82,80456.6,Pending
9040974,2023-10-26,5253593,1007374,Transfer,Online,45206.83,102716.08,Failed
9040975,2023-12-04,5238536,1165769,Transfer,Mobile,48639.69,73236.63,Pending
9040976,2024-02-28,5102198,1120717,Debit,Mobile,24015.88,92594.76,Completed
9040977,2024-03-20,5267064,1166447,Debit,ATM,46537.03,84035.76,Pending
9040978,2023-10-11,5015419,1194431,Credit,Online,1520.58,62528.21,Failed
9040979,2024-03-12,5151008,1091414,Debit,ATM,6334.44,4061.56,Completed
9040980,2023-08-06,5198328,1095813,Credit,ATM,32035.65,860.77,Pending
9040981,2023-06-14,5286939,1180275,Credit,Mobile,25570.62,164414.45,Completed
9040982,2023-05-13,5282795,1000138,Transfer,Online,42090.81,60770.14,Completed
9040983,2023-12-19,5050602,1124743,Transfer,Mobile,47912.1,141564.72,Failed
9040984,2023-01-22,5092758,1035082,Debit,Branch,2588.33,38425.24,Failed
9040985,2024-03-26,5231044,1186133,Debit,Online,2728.69,80816.3,Pending
9040986,2024-08-09,5049847,1110290,Debit,Branch,11761.97,136187.83,Completed
9040987,2023-04-27,5145175,1067920,Debit,Mobile,49015.03,178035.57,Pending
9040988,2023-05-04,5090718,1118231,Credit,Branch,18387.83,34660.82,Pending
9040989,2023-07-28,5006148,1008518,Credit,Online,47968.2,18805.08,Pending
9040990,2023-01-17,5085682,1130543,Transfer,Online,6194.12,92701.26,Completed
9040991,2023-05-08,5108877,1039510,Credit,Online,9999.97,103408.46,Pending
9040992,2023-10-01,5230287,1080447,Credit,Mobile,6481.66,129619.5,Pending
9040993,2024-04-28,5129813,1091449,Transfer,ATM,23982.51,196844.38,Pending
9040994,2024-05-15,5201854,1007158,Credit,ATM,26124.81,41159.38,Pending
9040995,2024-04-14,5086861,1057406,Transfer,Branch,13016.42,90294.06,Completed
9040996,2023-02-06,5221423,1084092,Credit,Online,40841.49,77065.33,Failed
9040997,2023-08-01,5059882,1188506,Debit,ATM,26857.56,152732.17,Completed
9040998,2023-01-20,5124263,1146339,Credit,Mobile,15329.88,186196.74,Pending
9040999,2023-02-21,5223888,1050709,Credit,Mobile,42010.55,86812.74,Pending
9041000,2024-08-22,5192255,1010004,Transfer,Branch,24138.23,125901.43,Failed
9041001,2023-06-19,5127021,1192344,Debit,Branch,47542.73,11589.35,Completed
9041002,2023-03-11,5021406,1075194,Debit,Mobile,40338.36,9304.0,Completed
9041003,2023-03-18,5141125,1049395,Debit,Online,12701.26,31129.57,Completed
9041004,2023-10-31,5083896,1013165,Transfer,Online,41134.43,23927.59,Failed
9041005,2023-12-27,5185606,1100332,Transfer,Mobile,8989.12,48605.72,Pending
9041006,2023-08-28,5105488,1162960,Credit,Online,35964.26,123040.93,Pending
9041007,2023-10-05,5067565,1084780,Debit,Mobile,29419.93,123045.06,Completed
9041008,2023-02-18,5056398,1147607,Debit,Mobile,21713.08,62798.63,Completed
9041009,2024-01-27,5200120,1072351,Debit,ATM,21513.85,176218.78,Completed
9041010,2024-05-24,5173748,1128275,Debit,ATM,37500.57,146233.52,Pending
9041011,2023-12-16,5120524,1133639,Transfer,Online,11814.16,111830.82,Completed
9041012,2023-07-11,5023557,1125101,Transfer,Online,32467.4,197921.58,Failed
9041013,2023-09-12,5241517,1082396,Debit,ATM,18562.92,23981.54,Failed
9041014,2023-01-13,5001317,1042848,Debit,Mobile,10716.72,25641.96,Completed
9041015,2023-03-18,5155119,1027405,Debit,ATM,11096.16,67921.33,Failed
9041016,2023-12-23,5174403,1111415,Debit,Branch,20960.22,97348.77,Pending
9041017,2024-06-27,5028663,1124275,Credit,Online,49486.42,147351.74,Pending
9041018,2023-01-17,5283334,1076919,Transfer,Online,8330.33,138804.23,Failed
9041019,2024-04-20,5096923,1054718,Credit,Branch,2043.07,192906.31,Pending
9041020,2023-06-25,5292305,1141066,Transfer,Online,42679.83,460.35,Completed
9041021,2023-07-08,5246957,1196178,Debit,Branch,49790.39,62015.18,Pending
9041022,2024-08-05,5240327,1129705,Transfer,ATM,32965.61,100063.77,Pending
9041023,2023-02-20,5199021,1071633,Debit,Online,39855.02,97011.47,Failed
9041024,2023-01-22,5244228,1113794,Transfer,Online,44495.16,12561.09,Failed
9041025,2023-05-30,5202791,1095519,Credit,Online,11926.91,97057.54,Pending
9041026,2024-03-16,5042555,1031616,Debit,Mobile,42854.83,31647.41,Failed
9041027,2024-03-28,5062577,1115208,Transfer,Branch,34943.13,153300.89,Completed
9041028,2023-06-27,5120446,1040787,Credit,Online,20937.26,16431.01,Pending
9041029,2023-01-12,5014977,1061679,Credit,Online,861.43,49226.92,Pending
9041030,2023-03-02,5071863,1048208,Transfer,ATM,37151.83,5611.24,Failed
9041031,2024-02-11,5054485,1154847,Transfer,Branch,4616.4,127319.56,Pending
9041032,2023-05-10,5276954,1010327,Transfer,Branch,4872.45,114813.87,Failed
9041033,2023-12-23,5101495,1110849,Transfer,Mobile,36545.73,146692.54,Pending
9041034,2023-09-13,5208867,1008487,Credit,ATM,28096.31,15842.15,Completed
9041035,2024-06-05,5227226,1166549,Credit,Mobile,2713.39,64261.13,Completed
9041036,2024-05-23,5204337,1148054,Credit,Online,34701.64,19678.58,Completed
9041037,2023-04-11,5056306,1081993,Credit,Online,39148.12,175858.22,Completed
9041038,2024-02-17,5171620,1197805,Transfer,Online,12054.2,72529.3,Completed
9041039,2023-02-18,5198316,1096365,Credit,Branch,43779.47,92011.24,Pending
9041040,2024-03-08,5033968,1039636,Transfer,Mobile,9326.52,92061.49,Completed
9041041,2023-08-14,5272992,1027235,Transfer,ATM,24734.22,29016.2,Pending
9041042,2024-05-27,5250247,1132450,Transfer,Mobile,42830.45,161479.15,Completed
9041043,2023-11-01,5120803,1062344,Credit,Online,35862.98,125433.62,Pending
9041044,2023-03-01,5253361,1187481,Transfer,Online,46271.18,104928.74,Failed
9041045,2023-03-12,5024818,1075899,Transfer,Online,34478.21,164912.75,Completed
9041046,2024-06-05,5009886,1198491,Transfer,Mobile,47691.75,76551.97,Completed
9041047,2023-02-14,5013571,1186108,Debit,Branch,18981.74,75362.59,Completed
9041048,2024-02-23,5281659,1037273,Transfer,Online,15700.02,116219.11,Failed
9041049,2023-11-02,5023935,1029637,Credit,Branch,45856.15,55347.38,Pending
9041050,2023-09-13,5142802,1021806,Credit,ATM,23210.07,5542.78,Pending
