transaction_id,transaction_date,account_id,customer_id,transaction_type,transaction_channel,transaction_amount,account_balance,transaction_status
9024139,2024-06-23,5274734,1060514,Transfer,Branch,39668.69,92080.48,Failed
9024140,2023-05-03,5065475,1182136,Debit,ATM,36272.21,105021.59,Failed
9024141,2024-07-09,5045560,1083541,Credit,Online,30629.84,484.25,Pending
9024142,2023-11-28,5222963,1028519,Transfer,ATM,16919.9,178363.41,Pending
9024143,2023-05-13,5002399,1185296,Debit,ATM,34162.58,179116.49,Pending
9024144,2023-09-12,5064562,1173095,Transfer,Branch,41636.64,122599.54,Completed
9024145,2023-10-29,5215192,1158749,Debit,Mobile,223.57,1689.89,Pending
9024146,2023-04-25,5185830,1062221,Transfer,Online,45333.93,149861.58,Completed
9024147,2023-11-05,5271742,1040256,Transfer,Branch,43614.55,128314.77,Failed
9024148,2024-07-28,5177115,1127458,Debit,Mobile,8635.31,118161.78,Failed
9024149,2023-01-23,5080740,1105006,Credit,Mobile,32817.63,28487.67,Completed
9024150,2023-11-17,5004244,1049065,Credit,Online,47366.53,171012.76,Failed
9024151,2023-07-18,5263793,1095661,Debit,Online,9789.3,35511.21,Failed
9024152,2024-04-18,5028281,1170914,Transfer,Mobile,45481.7,121702.24,Failed
9024153,2023-05-06,5139500,1154660,Debit,Online,49543.16,44115.94,Completed
9024154,2024-04-19,5116958,1153429,Credit,ATM,2853.47,67778.83,Failed
9024155,2023-10-18,5216809,1097223,Debit,Online,5460.3,180599.82,Failed
9024156,2023-05-27,5024689,1091763,Credit,ATM,8668.83,32258.0,Pending
9024157,2023-08-17,5035553,1175539,Transfer,Branch,12241.47,99969.13,Pending
9024158,2023-01-03,5113079,1081946,Transfer,ATM,38197.38,157556.05,Completed
9024159,2024-02-05,5090062,1027613,Transfer,Mobile,12800.58,175698.3,Completed
9024160,2023-04-30,5134738,1098301,Debit,Branch,25601.74,69219.26,Pending
9024161,2023-10-29,5180373,1052576,Debit,ATM,13608.46,29291.13,Failed
9024162,2023-11-12,5078302,1195247,Debit,Branch,19136.39,124256.46,Completed
9024163,2023-12-03,5100048,1161467,Credit,Mobile,1084.0,34773.09,Pending
9024164,2023-02-19,5290932,1037852,Transfer,Mobile,32631.05,151332.09,Completed
9024165,2024-01-31,5098378,1020996,Credit,ATM,44494.46,145470.16,Failed
9024166,2023-09-05,5031124,1092342,Credit,Branch,39669.54,157455.59,Pending
9024167,2024-07-28,5184194,1007598,Transfer,Branch,7899.19,49866.06,Pending
9024168,2023-05-29,5179726,1029312,Transfer,Branch,4177.8,138687.63,Pending
9024169,2024-02-03,5177005,1165963,Credit,Branch,12456.69,102542.25,Failed
9024170,2023-05-30,5035719,1143961,Credit,ATM,4297.37,482.95,Completed
9024171,2023-11-22,5112679,1050378,Debit,Online,14781.33,72820.6,Failed
9024172,2023-11-05,5122579,1121529,Transfer,Branch,15941.97,68627.93,Failed
9024173,2024-01-21,5069058,1114960,Debit,Mobile,39963.78,131455.57,Pending
9024174,2023-06-10,5172924,1170395,Credit,Branch,33317.64,76048.66,Completed
9024175,2023-05-28,5032131,1136974,Transfer,Online,27464.77,65862.97,Failed
9024176,2023-02-17,5187751,1161806,Transfer,Branch,44547.12,84853.88,Failed
9024177,2023-10-10,5286152,1048213,Transfer,Branch,43968.12,114010.49,Completed
9024178,2023-10-20,5135451,1147561,Transfer,Online,29492.58,28510.15,Completed
9024179,2023-05-08,5054286,1181762,Transfer,ATM,41571.23,8734.78,Completed
9024180,2023-07-24,5069828,1064850,Transfer,ATM,30824.39,90424.6,Failed
9024181,2023-07-14,5183579,1030364,Credit,Branch,25217.75,124886.45,Completed
9024182,2024-05-26,5248740,1097240,Credit,Mobile,20911.06,28861.4,Completed
9024183,2023-03-23,5115792,1080470,Debit,Online,35794.62,172092.38,Failed
9024184,2024-07-31,5180326,1104902,Credit,ATM,38077.48,63318.6,Pending
9024185,2023-02-03,5213286,1072793,Credit,Branch,24169.79,40384.06,Completed
9024186,2024-02-06,5092779,1067259,Credit,Mobile,23999.23,73566.12,Pending
9024187,2023-08-18,5171718,1163509,Transfer,ATM,12550.65,134052.33,Completed
9024188,2023-12-31,5138440,1002666,Transfer,Branch,43445.53,171142.85,Pending
9024189,2023-05-15,5212626,1030039,Transfer,ATM,8202.9,52163.92,Completed
9024190,2024-08-08,5056988,1148958,Debit,Online,44565.33,19589.5,Completed
9024191,2023-07-04,5247499,1116160,Transfer,Branch,38286.66,51939.76,Completed
9024192,2023-10-11,5186387,1139147,Credit,Mobile,41580.06,82509.0,Completed
9024193,2023-02-27,5070498,1096322,Debit,Branch,24552.01,127512.34,Completed
9024194,2024-07-14,5111664,1133540,Credit,Online,10181.84,68253.71,Pending
9024195,2023-09-17,5040251,1192539,Transfer,Online,13122.09,73497.54,Failed
9024196,2023-05-06,5145262,1146628,Credit,Online,22752.7,490.36,Failed
9024197,2024-04-18,5017681,1005172,Credit,Mobile,16407.77,34198.63,Failed
9024198,2024-08-10,5286570,1105270,Transfer,Branch,17473.72,186030.84,Pending
9024199,2023-05-28,5020398,1004408,Debit,Mobile,29081.56,92172.86,Failed
9024200,2023-08-21,5074920,1028118,Credit,Branch,44158.83,32798.0,Failed
9024201,2024-06-10,5190549,1141930,Credit,Branch,49581.97,40353.77,Completed
9024202,2023-06-06,5059775,1104813,Transfer,Online,47804.55,162774.15,Completed
9024203,2023-07-31,5192340,1004015,Debit,ATM,16263.31,182989.08,Completed
9024204,2024-05-09,5105747,1129061,Transfer,Mobile,28361.89,44930.67,Failed
9024205,2024-01-15,5132620,1152651,Transfer,Online,21604.19,60440.62,Pending
9024206,2023-08-21,5285409,1127182,Credit,Branch,38836.46,9568.05,Pending
9024207,2024-04-03,5034125,1096213,Transfer,Branch,24101.72,180442.07,Completed
9024208,2024-03-30,5042875,1188990,Credit,Online,17716.2,185982.94,Completed
9024209,2023-08-08,5226371,1002470,Debit,Online,48206.94,115615.69,Pending
9024210,2023-04-25,5277335,1030192,Credit,Branch,2649.03,66455.76,Failed
9024211,2023-05-16,5129134,1066099,Credit,Branch,1756.67,80064.07,Failed
9024212,2023-07-19,5220385,1181588,Transfer,Online,20523.21,120518.05,Pending
9024213,2023-04-17,5225740,1112211,Transfer,ATM,25942.52,176756.4,Failed
9024214,2023-06-19,5285497,1160052,Credit,Branch,23154.56,164085.68,Pending
9024215,2023-11-17,5143366,1117375,Debit,Branch,31542.35,43548.66,Failed
9024216,2024-04-06,5019730,1012426,Debit,Branch,15746.6,51943.99,Completed
9024217,2023-02-04,5160538,1062215,Credit,ATM,37494.85,175172.34,Completed
9024218,2024-01-11,5186100,1073164,Credit,ATM,20980.84,160371.85,Failed
9024219,2023-05-04,5199793,1109781,Credit,Online,19702.66,71219.15,Pending
9024220,2024-01-15,5254868,1021710,Transfer,Branch,48872.07,98657.29,Completed
9024221,2024-03-03,5128862,1153988,Debit,Online,8022.18,156038.65,Failed
9024222,2023-09-01,5120586,1103767,Credit,Online,19738.31,179151.69,Completed
9024223,2024-03-14,5107254,1035126,Debit,ATM,9598.47,12498.34,Failed
9024224,2024-06-25,5053129,1062309,Debit,Mobile,6618.04,124929.38,Failed
9024225,2023-01-01,5127335,1094440,Credit,Online,34865.91,106059.66,Failed
9024226,2023-04-10,5158623,1170932,Credit,Branch,12848.09,48127.42,Failed
9024227,2023-10-25,5042327,1063546,Transfer,Online,14073.6,57596.54,Pending
9024228,2023-01-20,5167680,1076237,Credit,Online,45689.62,26.13,Pending
9024229,2024-02-04,5087759,1012729,Debit,Branch,16014.19,161984.46,Pending
9024230,2023-02-10,5232877,1197403,Transfer,ATM,19558.67,50291.53,Completed
9024231,2024-01-17,5041069,1105547,Transfer,Online,5497.38,199187.02,Failed
9024232,2023-04-11,5247418,1004791,Credit,ATM,23642.45,197975.12,Pending
9024233,2023-12-06,5148668,1153865,Credit,ATM,40813.19,170664.53,Failed
9024234,2023-11-19,5156555,1078113,Debit,ATM,33018.28,15868.57,Pending
9024235,2023-03-10,5130353,1159177,Debit,Mobile,32109.55,46522.85,Failed
9024236,2023-07-29,5145216,1039749,Credit,ATM,26690.15,181077.63,Completed
9024237,2023-03-22,5247761,1089605,Credit,Mobile,47224.63,94707.1,Completed
9024238,2023-05-04,5210904,1069965,Debit,Branch,44752.74,111811.28,Failed
9024239,2024-07-30,5150971,1080024,Debit,Branch,27893.99,8802.66,Failed
9024240,2024-01-18,5129045,1108402,Credit,Online,29604.07,189247.86,Completed
9024241,2023-06-14,5085749,1097675,Debit,Mobile,20565.45,39681.37,Pending
9024242,2023-09-12,5217507,1046043,Transfer,ATM,4380.66,24346.29,Failed
9024243,2023-04-30,5119452,1099551,Debit,Mobile,16202.14,112544.71,Completed
9024244,2023-02-05,5134833,1098043,Credit,Branch,28307.52,15905.18,Failed
9024245,2023-04-26,5252616,1180815,Credit,Branch,4627.92,69021.44,Failed
9024246,2024-03-02,5061067,1079864,Debit,Branch,5047.97,40707.36,Pending
9024247,2023-02-22,5295966,1131313,Credit,Mobile,47417.86,183859.9,Completed
9024248,2024-01-25,5126574,1079940,Credit,Online,29708.5,35411.0,Failed
9024249,2023-02-11,5056093,1161346,Debit,ATM,40767.59,79788.45,Pending
9024250,2023-06-30,5097659,1195644,Credit,ATM,33030.02,184792.73,Pending
9024251,2024-07-07,5280801,1127336,Transfer,ATM,35907.59,135135.55,Completed
9024252,2023-04-13,5139993,1052882,Transfer,ATM,27375.26,72241.33,Failed
9024253,2023-02-21,5038919,1019368,Credit,Branch,31268.96,2393.17,Completed
9024254,2023-06-30,5274088,1036349,Transfer,Mobile,22553.29,189669.88,Failed
9024255,2023-04-28,5103031,1179284,Transfer,Online,49790.48,119836.82,Failed
9024256,2023-10-08,5019877,1081113,Credit,Online,34032.31,22188.17,Pending
9024257,2023-08-26,5173114,1036784,Transfer,Branch,7614.12,43931.4,Pending
9024258,2024-04-05,5099736,1069406,Debit,Online,43272.92,74180.04,Failed
9024259,2024-05-21,5012264,1059982,Transfer,Online,21843.94,186115.29,Pending
9024260,2024-04-28,5098079,1119642,Debit,Online,47693.87,59862.55,Pending
9024261,2024-04-14,5098398,1036868,Transfer,Branch,13611.32,31423.62,Failed
9024262,2023-01-02,5244864,1199703,Transfer,Online,44421.52,100002.02,Failed
9024263,2023-01-20,5072622,1021598,Credit,Mobile,6470.99,166585.77,Pending
9024264,2023-11-19,5135768,1196472,Credit,Branch,42584.57,42408.07,Pending
9024265,2023-02-26,5191240,1033957,Debit,Branch,16922.96,69328.03,Failed
9024266,2024-08-13,5236025,1117175,Credit,ATM,49457.49,47734.38,Failed
9024267,2024-01-09,5105380,1168176,Credit,Online,13988.7,23753.38,Pending
9024268,2024-08-08,5061252,1001476,Transfer,Mobile,12047.38,187666.25,Failed
9024269,2023-09-30,5035487,1015316,Transfer,Online,19400.14,102154.23,Failed
9024270,2023-08-12,5116364,1156385,Debit,Online,19081.6,84511.61,Failed
9024271,2023-12-27,5271490,1021767,Transfer,Online,7826.73,94686.49,Pending
9024272,2024-05-19,5270547,1111575,Transfer,Mobile,746.84,60464.44,Completed
9024273,2024-05-21,5063630,1014711,Debit,ATM,38877.26,50565.5,Completed
9024274,2024-05-05,5165147,1038423,Transfer,Branch,37874.83,27908.82,Pending
9024275,2024-02-29,5082925,1026913,Credit,Mobile,9363.24,152482.88,Pending
9024276,2023-09-11,5135883,1120678,Debit,ATM,36272.4,88457.28,Pending
9024277,2023-02-22,5178857,1146184,Debit,Branch,21278.48,36163.42,Pending
9024278,2024-05-18,5034424,1018809,Transfer,ATM,33225.02,22762.43,Failed
9024279,2023-08-05,5132900,1034592,Debit,ATM,14527.47,34417.25,Completed
9024280,2023-04-08,5255479,1037905,Debit,Online,8256.5,57366.49,Completed
9024281,2024-05-01,5193702,1046309,Transfer,Branch,19837.66,115055.36,Pending
9024282,2023-08-24,5190434,1176579,Transfer,ATM,33633.98,186120.16,Pending
9024283,2023-01-15,5174741,1048220,Debit,Online,47450.36,15899.29,Pending
9024284,2024-07-17,5095266,1165906,Credit,Mobile,18264.35,70551.06,Failed
9024285,2024-06-16,5014427,1045389,Debit,Online,48756.77,92224.17,Failed
9024286,2024-06-19,5245471,1110977,Debit,Mobile,30454.37,120442.6,Pending
9024287,2024-01-31,5023636,1194269,Credit,Online,20289.23,74929.89,Completed
9024288,2023-11-24,5130327,1011664,Debit,ATM,47906.34,149781.53,Pending
9024289,2023-05-04,5042072,1142219,Transfer,Mobile,44723.71,38442.31,Pending
9024290,2024-04-10,5227188,1085882,Debit,Online,10359.49,28692.96,Pending
9024291,2023-03-22,5283675,1139786,Transfer,Branch,23584.64,154468.82,Completed
9024292,2023-08-22,5005941,1068552,Transfer,Branch,11023.89,171433.71,Failed
9024293,2023-08-21,5125593,1120102,Transfer,Mobile,47871.0,113052.16,Failed
9024294,2023-12-14,5181711,1116070,Credit,Online,28013.81,161186.65,Completed
9024295,2023-11-19,5205272,1107070,Debit,Online,36604.93,45449.17,Pending
9024296,2023-05-22,5055816,1063065,Transfer,Branch,12953.91,130129.08,Completed
9024297,2023-06-03,5110391,1040680,Debit,Mobile,29178.04,191287.97,Completed
9024298,2024-01-18,5144695,1010095,Credit,Mobile,23834.5,139892.3,Completed
9024299,2024-07-19,5188521,1180114,Transfer,Online,30354.72,97892.0,Completed
9024300,2023-08-26,5209771,1137018,Credit,Branch,6498.04,190173.59,Completed
9024301,2024-04-06,5112563,1004117,Credit,Mobile,24804.48,146204.8,Completed
9024302,2024-06-26,5047328,1035413,Transfer,Online,48145.73,170390.41,Completed
9024303,2024-05-19,5014619,1107324,Transfer,Branch,3079.97,12728.45,Pending
9024304,2024-06-10,5150083,1192485,Transfer,ATM,29757.54,25247.88,Failed
9024305,2023-09-13,5065813,1013319,Credit,Branch,5892.88,76611.41,Pending
9024306,2023-12-22,5232998,1086721,Debit,Online,14018.24,165722.89,Failed
9024307,2024-07-07,5017221,1168747,Transfer,ATM,7293.11,36645.16,Pending
9024308,2023-12-16,5024338,1088202,Debit,Online,5830.05,64101.17,Failed
9024309,2024-03-19,5180509,1051719,Transfer,Mobile,25879.74,132404.97,Pending
9024310,2024-05-01,5145082,1187909,Debit,Mobile,18167.17,175517.74,Failed
9024311,2023-04-30,5015935,1089673,Credit,Branch,8202.88,137928.72,Pending
9024312,2023-01-27,5054150,1099629,Debit,Branch,14040.46,42128.86,Failed
9024313,2023-07-20,5136481,1132680,Debit,Branch,42978.78,180707.76,Pending
9024314,2024-04-26,5218098,1163978,Debit,ATM,48442.15,13911.97,Completed
9024315,2023-02-20,5279013,1047029,Credit,Mobile,3489.4,53070.53,Completed
9024316,2023-11-16,5124933,1122592,Transfer,Online,23298.2,173891.02,Pending
9024317,2023-01-02,5241669,1065422,Credit,Online,8010.3,145185.35,Completed
9024318,2023-03-17,5116889,1019869,Credit,Online,6538.22,197451.32,Completed
9024319,2023-11-23,5228056,1099559,Transfer,Branch,43639.97,76201.85,Pending
9024320,2023-10-28,5114347,1122355,Debit,ATM,33260.54,63616.15,Completed
9024321,2023-12-18,5094535,1118642,Debit,Mobile,20484.62,93019.36,Pending
9024322,2024-01-20,5122276,1157933,Transfer,Mobile,35033.39,29354.23,Pending
9024323,2023-07-27,5009090,1136657,Transfer,Mobile,22670.71,168912.42,Failed
9024324,2024-05-22,5200791,1028292,Debit,Mobile,14386.89,152403.75,Pending
9024325,2023-11-19,5102647,1174415,Credit,Branch,6540.42,186140.36,Failed
9024326,2024-05-05,5107828,1032988,Credit,Online,26197.33,12596.59,Failed
9024327,2024-05-22,5295176,1097075,Debit,Online,39352.2,143390.97,Completed
9024328,2024-07-08,5125850,1018367,Credit,ATM,42416.79,166727.02,Completed
9024329,2024-03-13,5216501,1101512,Debit,Branch,37678.96,198372.85,Pending
9024330,2024-08-18,5046465,1081312,Credit,Branch,13481.7,108334.64,Failed
9024331,2024-06-17,5190352,1033707,Credit,Online,3437.08,139355.97,Failed
9024332,2023-06-22,5020807,1128355,Credit,ATM,23439.01,7020.66,Completed
9024333,2023-09-04,5080167,1173691,Transfer,Online,41685.02,114915.22,Pending
9024334,2023-01-26,5087901,1023390,Debit,Branch,46777.87,160018.27,Completed
9024335,2023-04-17,5161927,1146275,Transfer,Mobile,42234.09,97889.59,Pending
9024336,2023-08-06,5146584,1168869,Credit,ATM,16134.92,124513.71,Completed
9024337,2023-02-14,5279093,1136261,Credit,ATM,20867.8,26249.11,Failed
9024338,2023-02-12,5013391,1134082,Debit,ATM,12195.16,162211.0,Failed
9024339,2023-10-19,5156283,1173005,Transfer,Mobile,45089.7,169998.07,Completed
9024340,2024-07-25,5108304,1113465,Debit,Mobile,5992.67,37319.0,Completed
9024341,2023-06-18,5231279,1103012,Debit,ATM,39450.06,94125.88,Failed
9024342,2023-05-19,5128735,1038824,Debit,Mobile,3077.14,75434.21,Pending
9024343,2024-04-26,5250533,1044465,Credit,Branch,30045.54,68264.99,Failed
9024344,2023-11-25,5044750,1144891,Transfer,Branch,37387.0,184333.3,Failed
9024345,2024-03-11,5246167,1177070,Transfer,Mobile,43726.84,151889.93,Completed
9024346,2023-07-31,5125018,1094242,Transfer,Branch,12634.44,69325.64,Completed
9024347,2024-01-01,5020385,1170227,Credit,ATM,26480.16,94096.54,Pending
9024348,2023-09-07,5106881,1041789,Credit,Mobile,28420.04,143241.29,Pending
9024349,2024-03-06,5157546,1199255,Transfer,ATM,43438.18,139640.62,Failed
9024350,2023-11-29,5268233,1186740,Debit,Branch,44727.9,181982.09,Completed
9024351,2024-05-27,5225952,1079217,Credit,Mobile,27946.8,181625.86,Failed
9024352,2023-09-09,5101083,1016424,Debit,Online,19135.12,8268.39,Failed
9024353,2023-12-15,5204142,1026997,Credit,Mobile,15960.58,161643.77,Pending
9024354,2024-04-27,5243106,1060330,Credit,Online,25710.95,66156.59,Completed
9024355,2023-12-29,5079083,1133029,Debit,ATM,47293.37,169411.67,Pending
9024356,2023-10-12,5025323,1195467,Credit,Mobile,48929.68,194258.67,Pending
9024357,2023-11-06,5101556,1036654,Transfer,Online,6583.85,79501.79,Pending
9024358,2024-06-09,5205431,1135329,Debit,Online,18069.23,143157.93,Pending
9024359,2023-06-04,5253620,1042968,Credit,Branch,38635.08,184337.31,Completed
9024360,2023-09-02,5234226,1118770,Transfer,ATM,42905.02,32542.95,Failed
9024361,2023-12-08,5122899,1175533,Debit,Mobile,34649.89,7628.59,Pending
9024362,2024-01-20,5189943,1124826,Transfer,Mobile,1691.6,175629.01,Failed
9024363,2024-08-12,5023218,1174620,Transfer,Mobile,23690.39,31564.89,Failed
9024364,2024-03-13,5248062,1136664,Debit,Branch,38528.3,8924.41,Pending
9024365,2023-09-07,5109561,1197625,Debit,Mobile,14966.59,107583.14,Completed
9024366,2023-05-16,5048810,1167309,Credit,Online,13994.88,82661.04,Failed
9024367,2023-04-26,5265302,1044432,Transfer,Branch,19175.28,8759.3,Failed
9024368,2023-02-21,5259162,1028374,Debit,Mobile,30743.31,55770.06,Completed
9024369,2023-08-06,5013580,1143674,Credit,Online,44390.66,4511.01,Completed
9024370,2023-01-11,5194508,1158737,Credit,ATM,44.48,28792.28,Completed
9024371,2023-05-13,5285356,1143015,Debit,ATM,13445.6,191559.91,Failed
9024372,2024-07-19,5242434,1143858,Credit,ATM,7613.41,96922.59,Failed
9024373,2023-12-28,5096616,1071398,Transfer,Online,40736.47,29546.31,Pending
9024374,2023-09-05,5038802,1176794,Credit,Online,3992.37,145269.34,Pending
9024375,2023-08-31,5084802,1091624,Debit,ATM,13934.7,7703.05,Completed
9024376,2023-05-27,5135877,1030201,Debit,Online,39519.02,116969.88,Completed
9024377,2023-01-30,5037254,1048078,Debit,Mobile,43572.1,48537.44,Pending
9024378,2024-07-28,5174296,1091278,Transfer,Branch,4742.06,26442.16,Pending
9024379,2024-06-02,5161674,1148553,Transfer,Branch,9715.71,67643.12,Completed
9024380,2023-01-21,5045050,1040530,Debit,Mobile,29122.76,159130.15,Failed
9024381,2023-12-24,5058676,1023339,Debit,Online,47842.68,174947.67,Pending
9024382,2023-08-18,5239775,1189740,Debit,Online,36475.31,53628.01,Pending
9024383,2024-05-17,5086995,1173820,Debit,Online,42891.59,152532.54,Failed
9024384,2023-10-12,5210191,1078103,Credit,Online,9678.01,47408.52,Completed
9024385,2024-02-18,5025910,1140374,Debit,Branch,35825.02,39650.35,Completed
9024386,2023-02-01,5218479,1004371,Credit,Branch,27636.83,121848.66,Completed
9024387,2024-01-18,5274289,1134721,Debit,Mobile,17086.4,168694.66,Pending
9024388,2024-03-08,5005908,1122622,Credit,Online,5691.73,130219.75,Completed
9024389,2024-03-09,5051939,1093156,Transfer,Mobile,32700.96,36731.09,Failed
9024390,2023-06-03,5044402,1189409,Debit,ATM,49054.0,90155.12,Failed
9024391,2023-10-08,5233656,1146528,Credit,Online,44199.28,158749.12,Failed
9024392,2024-04-14,5224775,1025731,Debit,Online,2492.55,42714.82,Pending
9024393,2023-12-03,5167480,1055872,Credit,ATM,486.35,137020.34,Pending
9024394,2024-07-13,5221722,1180232,Credit,Online,17925.4,165722.29,Pending
9024395,2023-04-17,5191873,1150078,Credit,ATM,16702.24,28679.42,Completed
9024396,2024-07-24,5246023,1108091,Debit,ATM,40303.29,170999.97,Pending
9024397,2023-02-10,5042587,1042500,Credit,Branch,17308.25,29487.44,Pending
9024398,2023-01-05,5271780,1048846,Credit,Branch,11407.94,116514.31,Failed
9024399,2024-06-09,5195532,1183290,Transfer,Branch,45454.6,84819.32,Completed
9024400,2023-08-24,5135166,1000030,Transfer,Branch,22090.23,2350.81,Failed
9024401,2024-03-04,5286873,1036688,Debit,Mobile,13013.93,9341.78,Failed
9024402,2024-04-02,5103650,1076180,Credit,Branch,30210.48,191038.65,Pending
9024403,2023-11-02,5211373,1101575,Transfer,Online,23995.65,2350.38,Completed
9024404,2023-11-28,5014054,1043028,Transfer,ATM,24182.25,29921.1,Completed
9024405,2023-03-05,5005694,1033482,Transfer,ATM,7950.64,107281.68,Completed
9024406,2024-05-03,5003333,1105537,Credit,Mobile,31396.55,135586.77,Failed
9024407,2023-12-24,5118001,1080007,Credit,Mobile,41077.51,60988.12,Failed
9024408,2023-09-23,5152348,1007163,Transfer,Online,31616.27,141907.63,Pending
9024409,2023-10-02,5248136,1083218,Transfer,Branch,16218.82,104188.5,Completed
9024410,2024-01-30,5293771,1085365,Debit,Branch,11864.47,53287.15,Pending
9024411,2023-08-11,5259713,1021931,Debit,Online,27540.34,42342.47,Pending
9024412,2023-08-17,5177608,1046985,Credit,Branch,42648.24,44260.45,Completed
9024413,2023-06-29,5131168,1019193,Credit,Online,23883.18,99487.38,Completed
9024414,2023-07-01,5255809,1114796,Credit,Branch,37331.07,109395.97,Pending
9024415,2023-02-23,5031495,1160083,Debit,ATM,48085.52,132134.36,Completed
9024416,2023-01-17,5033412,1023408,Debit,Branch,24527.45,22111.83,Completed
9024417,2024-01-03,5291279,1142746,Transfer,Mobile,15019.44,171138.21,Failed
9024418,2023-02-02,5098158,1032092,Transfer,Branch,49235.47,126038.32,Completed
9024419,2024-05-31,5050485,1156332,Transfer,Online,16540.12,59253.9,Failed
9024420,2023-02-13,5201421,1147097,Credit,Branch,5325.75,174384.07,Failed
9024421,2024-03-20,5150002,1048205,Debit,Online,11991.41,44912.72,Failed
9024422,2024-07-10,5158446,1128808,Transfer,Online,43671.2,6277.85,Failed
9024423,2023-09-18,5154807,1057127,Credit,Mobile,43748.82,198836.18,Completed
9024424,2023-11-03,5129878,1018088,Credit,Online,44516.4,136266.04,Pending
9024425,2024-03-17,5255973,1033954,Transfer,Mobile,10520.76,136811.81,Failed
9024426,2023-11-13,5076950,1037859,Debit,Branch,48270.38,145363.54,Pending
9024427,2023-06-11,5173059,1157832,Credit,Online,2639.41,194006.67,Completed
9024428,2023-01-05,5268458,1113303,Transfer,Online,44374.04,148303.32,Completed
9024429,2023-03-27,5189971,1114203,Debit,ATM,9245.95,15867.34,Failed
9024430,2023-08-22,5135843,1188189,Credit,Branch,1745.98,77526.99,Completed
9024431,2023-07-24,5103015,1194991,Transfer,Branch,42701.16,65833.42,Completed
9024432,2023-06-18,5047810,1003465,Credit,ATM,39417.0,190816.08,Failed
9024433,2023-10-08,5191149,1033275,Transfer,Online,10465.33,70524.18,Completed
9024434,2024-07-04,5272659,1043883,Transfer,Mobile,47618.17,105632.06,Completed
9024435,2023-01-19,5271761,1138905,Transfer,Mobile,17610.86,73783.69,Completed
9024436,2023-01-20,5164235,1003241,Debit,Online,26804.73,126586.34,Completed
9024437,2024-03-17,5098634,1135306,Debit,Online,9958.19,47139.19,Failed
9024438,2024-05-17,5056370,1059378,Debit,ATM,21440.88,83871.66,Failed
9024439,2024-06-03,5057260,1166003,Credit,Mobile,1923.56,164147.47,Completed
9024440,2023-05-05,5204225,1117075,Debit,Branch,28213.12,88280.14,Pending
9024441,2023-11-18,5059288,1079200,Credit,ATM,49595.58,18277.11,Pending
9024442,2024-01-11,5026903,1045602,Transfer,Branch,47899.38,10368.01,Completed
9024443,2024-06-29,5037791,1088894,Transfer,Mobile,45990.9,164365.42,Failed
9024444,2023-04-19,5290428,1174569,Transfer,Online,35059.1,74159.85,Completed
9024445,2023-09-12,5247354,1175955,Credit,ATM,31591.54,152034.21,Failed
9024446,2023-03-15,5096672,1003846,Transfer,Branch,24613.88,76458.88,Completed
9024447,2023-07-17,5085366,1116634,Transfer,Mobile,44834.7,96299.3,Pending
9024448,2024-06-16,5165992,1064957,Debit,Online,7345.55,123081.41,Pending
9024449,2023-05-27,5190321,1131648,Credit,ATM,17420.13,169356.96,Failed
9024450,2023-06-14,5249690,1081945,Debit,ATM,4054.88,52320.47,Failed
9024451,2024-07-03,5094720,1091677,Credit,Branch,29882.78,67860.33,Pending
9024452,2024-05-26,5197309,1121839,Transfer,Online,33690.78,91545.49,Pending
9024453,2023-05-10,5201204,1007478,Transfer,ATM,5535.58,180367.52,Completed
9024454,2023-07-12,5141324,1139265,Debit,ATM,47478.5,109942.9,Pending
9024455,2023-10-01,5155175,1121706,Debit,Online,10020.96,181391.15,Failed
9024456,2023-11-16,5034955,1058819,Credit,ATM,16848.92,2407.29,Completed
9024457,2024-03-30,5228296,1004547,Transfer,Mobile,9893.21,74360.93,Completed
9024458,2024-06-12,5192146,1176085,Transfer,Mobile,23318.48,179235.2,Failed
9024459,2023-08-02,5136878,1107314,Debit,Branch,6467.08,132316.52,Failed
9024460,2023-04-14,5212742,1179271,Debit,Online,30141.73,36241.45,Failed
9024461,2023-11-01,5239584,1189428,Transfer,Branch,48720.14,26987.21,Failed
9024462,2024-01-06,5089164,1079345,Transfer,Branch,20374.82,152901.49,Pending
9024463,2024-08-16,5033189,1185813,Debit,ATM,44632.38,22049.55,Pending
9024464,2024-05-30,5033787,1065313,Credit,ATM,49173.52,104740.0,Completed
9024465,2024-01-14,5021871,1097899,Transfer,Mobile,45422.3,53514.71,Pending
9024466,2023-11-26,5204949,1047191,Transfer,Online,31513.9,44066.48,Failed
9024467,2023-03-29,5045221,1121260,Transfer,Branch,26964.19,6472.81,Failed
9024468,2024-01-19,5122440,1123295,Debit,Online,40639.96,120842.0,Completed
9024469,2024-05-12,5059472,1021424,Credit,Branch,36824.31,132456.98,Failed
9024470,2023-04-12,5180010,1041181,Credit,Branch,8391.03,92534.82,Completed
9024471,2023-09-18,5252881,1149795,Debit,Mobile,13645.42,88370.31,Failed
9024472,2023-12-09,5215633,1011232,Transfer,ATM,33709.33,10089.8,Completed
9024473,2023-11-22,5134840,1065393,Credit,Mobile,40974.71,16634.16,Completed
9024474,2023-04-02,5031819,1053638,Transfer,Mobile,43750.36,64908.61,Pending
9024475,2023-04-10,5299682,1066122,Credit,Online,1220.8,56430.76,Pending
9024476,2024-06-10,5226436,1073410,Credit,Mobile,11920.09,197254.83,Pending
